id,property_id,property_name,city,province,area,state,address,room_count,room_type, tad_review_rating
"3304","745998","The Royal Heritage Hotel (Sonam Palgey)","Gangtok","Gangtok","'Deorali'","Sikkim","Elephant Mansion, Deorali,","30","Standard Room Non AC","4.5"
"3305","171317","WelcomHeritage Panjim Pousada","Goa","Goa","'Panjim'","Goa","E-212, 31st January Road, Fontainhas Panaji","9","Deluxe Room","4"
"3306","743482","Planet Hollywood Beach Resort","Goa","Goa","'Majorda Beach-South Goa'","Goa","A-8, Asconwaddo, Uttorda Beach, Majorda, Salcette","115","Superior Garden View","4.5"
"3307","868434","Khangchendzonga Tourist Villa","Gangtok","Gangtok","'Rumtek'","Sikkim","Barbing, Ranka ,East Sikkim","24","Deluxe Room AC","4"
"3308","717186","Shivalay Hotel - Dharamkot","Dharamshala","Dharamshala","'Dharamkot'","HimachalPradesh","Dharamkot","10","Deluxe","4"
"3309","722304","Hotel City Surya","Gaya","Gaya","'Civil Lines/ Bus Stand'","Bihar","Surya Lane, Lal Kothi Compound, Civil Lines, Gaya, Bihar","19","Deluxe Room AC","4"
"3310","719128","Lake View Huts Tourist Resort","Faridabad","Faridabad","'Surajkund'","Haryana","Delhi-Agra National Highway No 2, Opposite Lakewood City, Faridabad","22","Semi - Deluxe Room","4.5"
"3311","841840","Banerjee Inn- Bengal Ambuja Complex","Durgapur","Durgapur","'City Centre'","WestBengal","Industrial Area, Durgapur","23","Standard Room AC","4"
"3312","718962","Madachya Banat","Ganpatipule","Ganpatipule","'Ganpatipule'","Maharashtra","Malgund (Gaiwadi), Opp. Chandika Devi Mandir, Near Parasailing Beach, Ganpatipule","15","AC Couple","4.5"
"3313","378122","Hotel Shiv Grand","Gandhidham","Gandhidham","'Sector-8'","Gujarat","Plot No. 32, Sector 8, Near B.M. Petrol Pump, Gandhidham, Gujarat 370201","39","Club Traveller","4"
"3314","710081","Hotel The Krishna","Dharamshala","Dharamshala","'Mcleodganj Mall'","HimachalPradesh","Temple road, Macleodganj","18","Standard","2.5"
"3315","869328","Hotel Diamond Inn","Faridabad","Faridabad","'Neelam Bata Road'","Haryana","1D 5B, BP, N.I.T., Near Hardware Chowk,","0","Bronze Room","0"
"3316","955092","OYO Premium Perto do Rio Morjim","Goa","Goa","'Morjim Beach-North Goa'","Goa","Morjim Beach Road, Goa","15","Standard Room AC","4.3"
"3317","738766","Hotel JP","Digha","Digha","'New Digha'","WestBengal","Mini Holiday Home Sector, Plot No.4, New Digha","48","Double Bed","4"
"3318","1337948","OYO Premium Ashvem Beach Road Side Cottages","Goa","Goa","'North Goa Vicinity'","Goa","Morjim - Mandrem Road, Ashvem, Goa 403527","0","Standard Room AC","4.1"
"3319","738458","The Planters Home- Mangan (50 Km from Gangtok)","Gangtok","Gangtok","'Mangan'","Sikkim","Dr.Lobzang Tenzing Marg, Pentok,Mangan","0","Deluxe","5"
"3320","374825","Rising waves Guest House","Goa","Goa","'Candolim Beach-North Goa'","Goa","Camotim Vaddo, Near Football Ground ,P.O. Candolim,Goa. - 403 515","12","A/c Apartment","4.5"
"3321","717145","Imperial 9","Dharamshala","Dharamshala","'Mcleodganj Mall'","HimachalPradesh","Magic Forest Area, Mcleodganj","20","Deluxe","3"
"3322","40476","Keys Ronil Resort","Goa","Goa","'Baga Beach-North Goa'","Goa","Baga P O Calangute, Bardez","125","Keys Room","4"
"3323","380248","Awesome Resort","Faridabad","Faridabad","'Faridabad-Sohna Road'","Haryana","Pakhal, Faridabad Sohna Road,","60","Cottage Room","3"
"3324","1325940","OYO Premium The New Orchid","Gangtok","Gangtok","'Developement Area'","Sikkim","Development Area Road, Sungava","15","Deluxe Room","4"
"3325","957234","OYO Rooms Near Taxi Stand","Dharamshala","Dharamshala","'Mcleodganj'","HimachalPradesh","Bhagsunag, Mcleod-Ganj","15","Standard Room Non AC","3.5"
"3326","1325788","OYO Rooms Ozran Vagator Beach Cottages","Goa","Goa","'Vagator Beach-North Goa'","Goa","House no 563/1Vagator Bardez Goa","15","Standard Room AC","4.1"
"3327","81960","Hotel Crystal Palace Gangtok","Gangtok","Gangtok","'Arithang'","Sikkim","UPPER ARITHANG (OPPOSITE A.I.R QUARTER), GANGTOK, EAST SIKKIM Near Pvt Bus stand","20","Deluxe Room","3"
"3328","1356094","Ocean Myst Face1","Goa","Goa","'Bogmalo'","Goa","Queeny Nagar, Velsao, Vasco","10","2 Bed Room","3.6"
"3329","998042","OYO Premium Vagator Beach","Goa","Goa","'Anjuna Beach-North Goa'","Goa","Anjuna Goa, Zorvaddo,Bardez Goa","15","Standard Room AC","2"
"3330","50065","Casa Vagator","Goa","Goa","'Vagator Beach-North Goa'","Goa","Hse No 594/1/2, Nxt To Nine Bar Boezaran Little Vagator, Vagator","0","Casa Luxury","0"
"3331","722139","Hotel Upper City Heart","Dharamshala","Dharamshala","'Naddi Village'","HimachalPradesh","Naddi (near Dal lake), Upper Dharamshala, Kangra","5","Standard Room","4"
"3332","47984","Sinclairs Retreat Dooars","Dooars","Dooars","'Chalsa'","WestBengal","Chalsa Hill Top ,Dist Jalpaigur","69","Superior Room","4"
"3333","335022","Abha Hotel","Faizabad","Faizabad","'Chowk'","UttarPradesh","Motibagh near Bajaja","50","A/C Room","3.5"
"3334","1330696","iLodge @ Calangute","Goa","Goa","'Calangute Beach-North Goa'","Goa","190/5, Calangute, anjuna road, prabhu vaddo, Bardez, Goa","44","Superior King","3.5"
"3335","317318","Hotel Comfort Inn","Gangtok","Gangtok","'Central Gangtok'","Sikkim","NH 31A, Gairigaon tadong Gangtok, E-sikkim -","0","Deluxe Room","3.5"
"3336","1331580","OYO Rooms Colva Beach Lane","Goa","Goa","'Colva Beach-South Goa'","Goa","4th Ward, Salcete,Near Football Ground, Opp HDFC Bank, Colva","15","Standard Room AC","2.9"
"3337","1324754","Hotel Rainbow-Ghaziabad","Ghaziabad","Ghaziabad","'Raj Nagar'","UttarPradesh","Railway Road, Bazaria","0","Queen Room","0"
"3338","319993","Hotel BellaCasa Amoeba","Gangtok","Gangtok","'Chandmari'","Sikkim","Baluakhani (Near Bajra Cinema Hall), Gangtok","8","Deluxe Room","3.5"
"3339","726790","Hotel Sunshine Inn","Ghaziabad","Ghaziabad","'East Delhi-Kaushambi'","UttarPradesh","Plot No.7 & 8, Sec-14,Kaushambi Metro Station","30","Deluxe Room","4.5"
"3340","328739","Hotel Mount Siniolchu","Gangtok","Gangtok","'Chandmari'","Sikkim","Near Enchey Monastery / VIP Colony Road, Gangtok, India","30","Deluxe Room","4"
"3341","760930","Hotel Triund Heights","Dharamshala","Dharamshala","'Bhagsunag'","HimachalPradesh","Bhagsunag mcleodganj","0","Premium Room","0"
"3342","1336236","OYO Rooms Dabolim Near Dominos","Goa","Goa","'South Goa Vicinity'","Goa","NH17,Next to Domino\'s DabolimGoa","15","Standard Room AC","2.4"
"3343","46467","Hotel Sagorika","Gangtok","Gangtok","'Arithang'","Sikkim","Upper Arithang Road Gangtok","19","Super Deluxe Room","4"
"3344","1337952","OYO Rooms Behind Just Lobo's Calangute","Goa","Goa","'Calangute Beach-North Goa'","Goa","Near Bank of Baroda, on the Calangute Arpora Road Porbavaddo, Calangute, Bardez, Goa","0","Standard Room AC","4.3"
"3345","720010","Sambyal Wings","Dharamshala","Dharamshala","'Bhagsunag'","HimachalPradesh","Bhagsunath","9","Semi Deluxe Room","3.7"
"3346","741490","Mayem Lake View Resort","Goa","Goa","'North Goa Vicinity'","Goa","Mapusa, Bicholim","17","Standard Non AC","3.5"
"3347","327958","The Avalon Hotel","Durg","Durg","'Durg Railway Station'","Chhattisgarh","Malviya Nagar , Durg","24","Deluxe Room","4"
"3348","729843","Hotel Mahek","Digha","Digha","'New Digha'","WestBengal","New Digha Township, District - Purba Mednipur","35","Non AC Ground Floor","3.5"
"3349","44699","Goan Holiday Resort","Goa","Goa","'Calangute Beach-North Goa'","Goa","UmtaVaddo, Baga Road, Calangute, Goa - 403516","20","Standard A/C","3"
"3350","1329630","Delta House","Goa","Goa","'Calangute Beach-North Goa'","Goa","H. No- 179/5, village calangute, situated at maddo vaddo, calangute, bardez, goa","4","Standard Room AC","2.2"
"3351","760588","Hotel Ekant","Faridabad","Faridabad","'Neelam Bata Road'","Haryana","SCF 12, 13 & 14, Sector 17 Market Faridabad","11","Deluxe Room","4"
"3352","1346420","Hotel Vishal","Gaya","Gaya","'Gaya Junction/ Station Road'","Bihar","Tekari Road,Near Golpathar, Gaya","28","AC Room","2.6"
"3353","1344294","OYO Rooms Sector 16 Gandhinagar","Gandhinagar","Gandhinagar","'Sector 16'","Gujarat","Plot No. 386, 2nd Floor, Above Punjab Bank, Near U S Pizza Sector 16","15","Standard Room AC","2.1"
"3354","719157","Hotel Castle Bay","Ghaziabad","Ghaziabad","'Sector 62-Noida'","UttarPradesh","PH-2, Tower-F, Aditya Megacity, Vaibhavkhand, Indirapuram, Opp Sector-62","15","Standard Room","2.6"
"3355","955090","OYO Rooms Candolim Nerul Road","Goa","Goa","'Candolim Beach-North Goa'","Goa","Saldanha Palms Complex, Opposite Prazeres Resort, Sequira Vaddo, Candolim, Goa","15","Standard Room AC","3.3"
"3356","297655","Country Inn And Suites-Sahibabad","Ghaziabad","Ghaziabad","'Vaishali-Sahibabad'","UttarPradesh","64/6, Site IV, Sahibabad","0","Superior Room Best Available Rate","0"
"3357","51381","Coconut Creek Resort","Goa","Goa","'Bogmalo'","Goa","Bimmut Ward, Bogmalo","0","Standard A/c Room","0"
"3358","717281","Hotel Ashoka International","Giridih","Giridih","'Railway Station/ Bus Stand'","Jharkhand","Gandhi Chowck","33","Economy","4.5"
"3359","724218","Senthil Residency","Dindigul","Dindigul","'Near Bus Terminus'","TamilNadu","#6, NVGB Hall Road, Nagal Nagar,","22","Executive Room","4.5"
"3360","712582","Zimkhang Guest House","Gangtok","Gangtok","'Paljor Stadium Road'","Sikkim","Tibet road","4","Deluxe Room","4"
"3361","731670","OYO Rooms Candolim Beach Villa","Goa","Goa","'Candolim Beach-North Goa'","Goa","Inside Alcon Holiday Village, Near Primary Health Centre, Fort Aguada Road,Opposite Delfinos Hy Mart","5","Standard Room","4.5"
"3362","729390","Hotel Anuj Regency","Dharamshala","Dharamshala","'Bhagsunag'","HimachalPradesh","Bhagsunag, McLeod Ganj","42","Standard Room","4"
"3363","867486","Tranquil Nest","Dindigul","Dindigul",,"TamilNadu","Mangalankombu village, Thandikudi","0",,"0"
"3364","708984","Hotel Royal Regency","Ghaziabad","Ghaziabad","'Raj Nagar'","UttarPradesh","A-8 Ambedkar Road, Near Maliwara Chowk","41","Premium Room","3"
"3365","1328356","Vista Rooms at Baga Beach Road","Goa","Goa","'Baga Beach-North Goa'","Goa","Sauntavaddo, Baga Beach Road, Baga","33","Standard Room AC","3.4"
"3366","314190","Central Hill Resort","Gangtok","Gangtok","'Central Gangtok'","Sikkim","Hotel Central Opp. Super Market,near M.G road(walking street) N.H 31-A","28","Deluxe Room","3.5"
"3367","388133","Hotel Centre Point","Dharamshala","Dharamshala","'Lower Dharamshala'","HimachalPradesh","Civil Lines, Dharamshala","13","Super Deluxe Rooms","4"
"3368","867006","OYO Rooms Ghaziabad Railway Station","Ghaziabad","Ghaziabad","'Pandav Nagar-Ghaziabad'","UttarPradesh","4729,Nasirpur,Model town,G.T Road 91","15","Standard Room AC","4"
"3369","334987","Tourist inn gangtok","Gangtok","Gangtok","'Central Gangtok'","Sikkim","MG MARG,GANGTOK","5","Standard Room","2"
"3370","211336","Shiv Sagar Palace","Ganpatipule","Ganpatipule","'Ganpatipule'","Maharashtra","Near mahalaxmi hall At post Ganpatipule Taluka Dist Ratnagiri","31","AC Room","2.5"
"3371","1332604","Antares Beach Resort","Goa","Goa","'Vagator Beach-North Goa'","Goa","Small Vagator Beach, Vagator Bardez, North, Goa","13","Ocean Classic","3.5"
"3372","709283","Hotel Bayul","Gangtok","Gangtok","'Central Gangtok'","Sikkim","MG Marg","14","Super Deluxe","3.5"
"3373","309857","Hotel Tulip Digha","Digha","Digha","'Old Digha'","WestBengal","Baristar Colony, Old Digha, Dist:: Midnapore (East)","40","Standard AC","2"
"3374","799238","Palolem Inn","Goa","Goa","'Palolem Beach-South Goa'","Goa","Opp.German Bakery, Ourem Palolem Beach 403702","0","Deluxe Room","0"
"3375","715037","Hotel J Maariot","Erode","Erode","'Near Bus Terminus'","TamilNadu","67, Vasuki 1st street, HDFC Bank Back side","34","Executive Room","4.5"
"3376","327458","Sea Pearl Guest House","Goa","Goa","'Candolim Beach-North Goa'","Goa","946 A, Escrivao Vaddo, Dr. Monteiro Road, Opp. Lawande's Supermarket / Rock 'n' Raaga, Candolim Beach, Bardez","8","AC Room Ground Floor","4.5"
"3377","730290","Hotel Gyanstse","Gangtok","Gangtok","'Chandmari'","Sikkim","Genfama Road, Near New Petrol Pump Chandmari","0","Standard","0"
"3378","1331576","OYO Rooms Arpora Anjuna Road","Goa","Goa","'Baga Beach-North Goa'","Goa","H.No.1061/1, Sim Vaddo Sim Vaddo Goa","15","Standard Room AC","3.1"
"3379","866640","Hotel New Backpackers","Dharamshala","Dharamshala","'Mcleodganj Mall'","HimachalPradesh","Jogiwara Road, Near Tokyo House","20","Deluxe Room","4"
"3380","1353224","Nelmar Nest Guest House","Goa","Goa","'Calangute Beach-North Goa'","Goa","Calangute Beach, Naika Vaddo, Near Domino's Pizza, North","0","Standard Non A/c Double","0"
"3381","723257","Sea Mist Resort","Goa","Goa","'Candolim Beach-North Goa'","Goa","Vaddy, Bardez, Candolim","25","Deluxe A/C Room","4"
"3382","760786","OYO Rooms Shakti Khand Indirapuram","Ghaziabad","Ghaziabad","'Indirapuram'","UttarPradesh","653/1, shakti khand 3 rd","15","Standard Room AC","4.5"
"3383","51414","Hotel Drive Inn Dhanaulti","Dhanaulti","Dhanaulti","'Mussoorie-Chamba Highway'","Uttaranchal","Chamba Highway, Dhanaulti, Distt. Tehri Garwal","26","Deluxe Room","3"
"3384","742218","Indraprastha Resort And Spa","Dharamshala","Dharamshala","'Lower Dharamshala'","HimachalPradesh","Strawberry Hills","40","Premium Room","4.5"
"3385","742378","Morjim Beach Resort","Goa","Goa","'Morjim Beach-North Goa'","Goa","Temb Waddo Morjim Pernem Goa, Morjim","20","Standard Room","4"
"3386","165973","Pride Surya Mountain Resort","Dharamshala","Dharamshala","'Mcleodganj Mall'","HimachalPradesh","H. H. Dalai Lama Temple Road, McLeodganj","53","Deluxe Suite","3"
"3387","1328644","Hotel Mandala","Gangtok","Gangtok","'Central Gangtok'","Sikkim","NH-31A, OPPOSITE IDBI BANK","21","Deluxe Room","2.5"
"3388","1328146","OYO Premium Holy Trinity Church Benaulim","Goa","Goa","'South Goa Vicinity'","Goa","Vaswaddo, Benaulim, Salcete Goa","15","Standard Room AC","2.4"
"3389","330079","Hotel City Palace Dwarka","Dwarka","Dwarka","'Jawahar Road'","Gujarat","Jawahar Road, Teen Batti Chowk","28","Standard Room AC","3"
"3390","726740","Brothers Guest House","Gangtok","Gangtok","'Central Gangtok'","Sikkim","Near Children Park, M.G. Marg","7","Deluxe","4.6"
"3391","732009","Hotel Krishna Sea View","Ganpatipule","Ganpatipule","'Ganpatipule'","Maharashtra","Hotel Krishna Sea View Near Helipad, Ganpatipule, Ratnagiri, Mahrashtra-INDIA.","21","AC Room","3.7"
"3392","1329840","Vista Rooms Candolim Beach 2","Goa","Goa","'Candolim Beach-North Goa'","Goa","Candolim, 1208/A, Anna Wado, Candolim, Bardez, Near Marina Beach Resort, Goa","15","Standard Room AC","2.7"
"3393","313500","Hotel Asian Plaza - Mcleodganj","Dharamshala","Dharamshala","'Mcleodganj Mall'","HimachalPradesh","Main Chowk, Mcleodganj","14","Super Deluxe Room","3"
"3394","331170","The Nettle and Fern Hotel","Gangtok","Gangtok","'Developement Area'","Sikkim","Developement Area Jiwan Theeng Marg Development Area, Gangtok Nearest Landmark: Congress Bhawan","0","Valley View Super Deluxe Suite","0"
"3395","388097","Jukaso Palace","Dharamshala","Dharamshala","'Naddi Village'","HimachalPradesh","Naddi (Talnoo), Upper Dharamsala","8","Luxury Room","2.5"
"3396","738366","Hotel Victoria","Digha","Digha","'New Digha'","WestBengal","N-2 Sector, New Digha, New Nursing Home","36","Standard Non AC","2.8"
"3397","868364","Retreat Lamaz Residency","Gangtok","Gangtok","'Developement Area'","Sikkim","Phool Chandra Complex, Bodhi Marg, Dev. Area,","18","Standard Room","3"
"3398","732145","Hotel Riverside","Goa","Goa","'Baga Beach-North Goa'","Goa","Riverside Street, Baga Beach, Near Baga bridge, Baga","24","Standard Ac Room","3.5"
"3399","708560","Hotel Bobs n Barley","Dharamshala","Dharamshala","'Naddi Village'","HimachalPradesh","Naddi","13","Triple Room","4"
"3400","335263","Hotel Tashi Thendup","Gangtok","Gangtok","'Central Gangtok'","Sikkim","Namnang Road,Gangtok, Sikkim","14","Deluxe Room","4.5"
"3401","1355710","DOM's CAFE GOA","Goa","Goa","'Calangute Beach-North Goa'","Goa","H.No. 5/75B, Opposite Molly Inn Road, Maddo Vaddo,","7","Deluxe A/C","4"
"3402","1328132","OYO Villas Candolim Heritage 6 BHK","Goa","Goa","'Candolim Beach-North Goa'","Goa","Plot no 444 Pilerne - Marra, Near Pilerne Panchayat Bardez Goa","15","Standard Room AC","2.9"
"3403","713801","Crown De La Cruz Residency","Gangtok","Gangtok","'Paljor Stadium Road'","Sikkim","B.R.Ambedkar Rd., Before Tamang Gumpa, Upper Sichey,","26","Deluxe Room","4"
"3404","718355","Durga Vihar Hotel","Gadag","Gadag","'Near Bus Terminus'","Karnataka","Mahaveer Circle, Mulgunt Naka Junction, Gadag","66","Deluxe Room Non AC","3.6"
"3405","1328260","Hotel Delite Grand","Faridabad","Faridabad","'Neelam Bata Road'","Haryana","A-5/B, Neelam Bata Road, NIT, Faridabad","0","Standard Room","0"
"3406","745242","Dream House","Dharamshala","Dharamshala","'Bhagsunag'","HimachalPradesh","Near Bhagsu Temple, Bhagsunag","8","Standard Room","4"
"3407","1329018","Wanderers","Goa","Goa","'Morjim Beach-North Goa'","Goa","1088/a Madhlavado,Opp Nanu Wines, Morjim Beach","12","Non A/c - Tents","4.5"
"3408","1358498","Hotel Shree Ram","Dhar","Dhar",,"MadhyaPradesh","Mohan Talkies Square, near Gujrat sweets, near Ghoda Choupati","0",,"0"
"3409","708744","Cocoon Luxury Business Hotel","Dhanbad","Dhanbad","'Railway Station'","Jharkhand","Besides Puja Talkies, Near Railway Station,","51","Club","4.5"
"3410","1331584","OYO Rooms Ashwem Beach Cottages","Goa","Goa","'Morjim Beach-North Goa'","Goa","Morjim - Mandrem Road, Ashwem Beach, Pernem","15","Standard Room AC","4.3"
"3411","1329846","Vista Rooms at Morjim Beach 1","Goa","Goa","'Morjim Beach-North Goa'","Goa","Morjim, Vithal Das Waddo, Penem, Morjim, Goa-","10","Standard Room AC","4.8"
"3412","720758","Darya Sarang Resort","Ganpatipule","Ganpatipule","'Ganpatipule'","Maharashtra","At Post Malgund-Ganpatipule, Tal & Dist Ratnagiri Maharashtra, India","9","AC Standard Cottage","4"
"3413","869438","Hotel Praniv Plaza","Dindigul","Dindigul","'Near Bus Terminus'","TamilNadu","41/86, NEW AGRAHARAM,PALANI ROAD","0","Standard Room Non AC","0"
"3414","328818","The Bamboo Retreat","Gangtok","Gangtok","'Rumtek'","Sikkim","Sajong Rumtek Block,Gangtok","15","Premium Room","4.5"
"3415","956220","Hotel Leo International","Gangtok","Gangtok","'Paljor Stadium Road'","Sikkim","District Court Road, Near Tamang Gumba & Motor Traning School","15","Double Bed Room","3.9"
"3416","1325490","Joie de Vivre Goa Boutique Villa Resort","Goa","Goa","'Arpora-North Goa'","Goa","Rauto Vaddo, Nagoa - Arpora, Bardez, Goa","0","3-GUESTROOM VILLA","0"
"3417","42064","Sharanam Green Resort","Goa","Goa","'Calangute Beach-North Goa'","Goa","124/3, Gauravaddo, Near Calangute Mall, Calangute - Candolim Road, Calangute, Bardez, Goa 403516","35","Suite Room","3.5"
"3418","1332104","STARiHOTELS Bambleshwari","Dongargarh","Dongargarh",,"Chhattisgarh","Maa Bamleshwari Temple Main Road","0",,"0"
"3419","731882","Lords Eco Inn Gandhidham","Gandhidham","Gandhidham","'Gandhidham'","Gujarat","Near Madan Singh Chowk, Beside Vinay Cinema, Adipur,","22","Deluxe Room","4.5"
"3420","386700","The Exotica Resort","Dharamshala","Dharamshala","'Khanyara'","HimachalPradesh","Vill Tohu, Khanyara ,Indru Nag Road","10","Luxury Room","4"
"3421","934562","OYO Premium Kaushambi","Ghaziabad","Ghaziabad","'East Delhi-Kaushambi'","UttarPradesh","Plot 5, Sector 14, Simant Vihar","15","Standard Room AC","3.5"
"3422","916400","Hotel Grand Palace","Gaya","Gaya","'Gaya Junction/ Station Road'","Bihar","Station Road, Gurudware More, Gaya","26","Non A.C Room","4.8"
