id,property_id,Toiletries,Bedside Lamp,Luggage Rack,Air Conditioning,Television,Internet / Broadband,Telephone,Refrigerator,Free Wi-Fi,Mini Bar,Room Heater,Writing Desk / Study Table,Wake-Up Call Service
"3927","354659","0","0","0","1","1","1","1","0","1","1","0","1","0"
"3928","385653","0","0","1","0","0","0","0","0","0","0","0","1","0"
"3929","708976","0","0","1","0","0","0","1","0","0","0","0","1","0"
"3930","122962","0","0","0","1","1","0","1","0","0","1","0","0","0"
"3931","1324790","0","0","0","0","1","0","0","0","0","0","1","0","0"
"3932","330708","0","0","1","0","0","0","0","0","0","0","0","1","0"
"3933","740206","0","0","0","1","1","0","1","0","0","0","0","0","0"
"3934","380513","0","0","0","1","0","0","1","0","0","1","0","1","0"
"3935","1343366","1","0","0","1","1","0","0","0","0","0","0","0","0"
"3936","44636","0","0","0","0","1","0","1","1","0","0","0","0","0"
"3937","720489","0","0","1","1","1","0","0","0","0","0","0","0","0"
"3938","1348950","1","0","0","0","1","0","1","0","0","0","0","0","0"
"3939","747376","0","0","0","0","1","1","1","0","0","0","1","1","1"
"3940","720573","0","0","0","1","1","0","1","0","0","0","0","0","0"
"3941","42029","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3942","40432","0","0","0","0","0","1","0","0","0","0","0","0","0"
"3943","761250","0","0","0","1","1","1","1","0","1","1","0","1","0"
"3944","42028","0","0","0","1","1","1","1","0","0","1","0","1","0"
"3945","318735","0","0","1","0","1","0","1","0","0","0","0","0","0"
"3946","330022","0","0","0","0","1","0","1","0","0","0","0","0","0"
"3947","713861","1","0","0","0","0","0","0","0","0","0","0","0","0"
"3948","354487","0","0","0","1","1","1","1","0","1","0","0","0","0"
"3949","297516","0","0","0","1","1","1","1","0","0","1","0","1","0"
"3950","1358038","0","0","0","0","1","0","1","0","1","0","0","0","0"
"3951","724153","0","0","0","0","1","1","1","0","0","0","0","1","1"
"3952","730154","0","0","0","1","1","0","1","0","0","0","0","0","0"
"3953","711476","0","0","1","0","1","0","1","0","0","0","0","0","0"
"3954","40426","0","0","1","0","1","1","1","0","0","1","0","0","0"
"3955","739694","0","0","1","1","1","1","1","0","0","1","1","0","0"
"3956","709262","0","0","0","1","1","0","1","0","0","0","0","0","0"
"3957","1356098","0","0","0","0","1","0","1","0","0","0","0","0","0"
"3958","723852","0","0","0","0","1","0","1","0","0","0","0","0","0"
"3959","755202","0","0","0","1","1","0","0","1","0","0","0","0","0"
"3960","739080","0","0","0","1","1","1","1","0","0","0","0","0","0"
"3961","380278","0","0","0","1","1","0","1","0","0","0","0","0","0"
"3962","328639","0","0","1","0","1","0","1","0","0","0","0","0","0"
"3963","946900","1","0","0","0","1","0","1","0","0","0","0","0","0"
"3964","1356882","0","0","0","1","1","1","1","0","0","1","0","1","0"
"3965","721077","0","0","0","1","1","0","1","0","0","1","0","0","0"
"3966","718889","0","0","0","0","1","0","0","0","0","0","0","0","0"
"3967","868496","0","0","0","1","1","0","1","0","0","0","0","0","0"
"3968","713822","0","0","0","1","1","1","1","0","0","1","0","0","0"
"3969","1331252","0","0","0","1","1","0","0","0","0","0","0","0","0"
"3970","708152","0","0","0","0","1","0","0","0","0","0","0","0","0"
"3971","1333110","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3972","1347502","0","0","0","0","1","0","0","0","0","0","1","0","1"
"3973","379997","0","0","0","1","1","0","0","0","0","1","0","0","0"
"3974","211471","0","0","0","0","1","0","1","0","0","0","0","0","0"
"3975","1126614","0","0","0","1","1","0","0","0","0","0","0","1","0"
"3976","1136788","1","0","0","0","0","0","0","0","0","1","0","1","0"
"3977","1328266","0","0","0","1","1","1","1","0","1","0","0","0","0"
"3978","1126600","0","0","0","1","1","0","0","0","0","0","1","1","0"
"3979","42093","0","0","1","1","1","1","1","0","0","1","0","0","0"
"3980","1325440","1","0","1","1","1","0","1","0","0","0","0","0","0"
"3981","737730","0","0","0","1","1","0","1","0","0","0","0","0","0"
"3982","1360412","0","0","0","1","1","0","1","0","0","0","0","0","0"
"3983","1327390","1","0","0","0","1","0","1","0","0","0","0","0","0"
"3984","1329030","0","0","0","0","1","0","1","0","0","0","0","0","0"
"3985","742884","0","0","1","1","1","1","1","0","0","0","1","0","0"
"3986","378865","0","0","0","1","1","1","1","0","0","0","0","0","0"
"3987","171353","0","0","1","0","0","1","0","0","0","0","0","0","0"
"3988","1323838","1","0","0","0","0","0","1","0","0","0","0","1","0"
"3989","740174","0","0","1","1","1","0","1","0","0","0","0","0","0"
"3990","719375","0","0","0","1","1","0","1","0","0","0","0","0","0"
"3991","1323164","0","0","0","1","1","0","0","0","0","0","0","0","0"
"3992","318467","1","1","0","0","0","0","0","1","0","1","0","0","0"
"3993","40505","0","0","0","1","1","1","1","0","0","1","0","0","0"
"3994","306600","0","0","0","1","1","1","1","0","0","1","0","1","0"
"3995","380372","0","0","0","1","1","1","1","0","1","0","0","1","0"
"3996","710932","0","0","1","1","0","1","1","0","0","0","0","0","0"
"3997","1360442","0","0","0","1","1","0","1","0","0","0","0","0","1"
"3998","1329052","0","0","0","1","1","0","0","0","0","0","1","1","1"
"3999","726283","1","0","0","0","0","0","0","0","1","0","0","1","0"
"4000","1329160","0","0","0","0","1","0","0","0","0","0","0","0","0"
"4001","1349098","0","0","0","1","1","1","1","0","0","0","0","1","0"
"4002","1116502","0","0","0","1","1","1","0","0","1","0","0","1","0"
"4003","955548","0","0","0","1","1","1","1","0","0","1","0","0","0"
"4004","1323836","0","0","0","1","1","0","1","0","0","0","0","1","0"
"4005","738096","0","0","1","0","1","0","1","0","0","0","1","0","0"
"4006","315920","1","0","0","1","0","0","0","0","0","0","0","1","0"
"4007","740485","0","0","0","1","1","1","1","0","0","0","0","0","0"
"4008","722822","0","0","0","0","1","0","0","0","0","0","0","1","0"
"4009","714463","0","0","0","1","1","1","1","0","1","1","0","1","0"
"4010","1326198","1","1","0","0","0","0","0","0","1","0","0","0","0"
"4011","1116506","0","0","0","1","1","1","0","0","1","0","0","1","0"
"4012","714222","0","0","0","1","1","1","1","0","1","1","0","1","0"
"4013","1342894","0","0","0","1","1","0","1","0","0","0","0","0","0"
"4014","955570","0","0","1","1","1","0","1","0","0","0","0","0","0"
"4015","718628","0","0","1","0","1","0","1","0","0","0","0","0","0"
"4016","384813","0","0","0","1","1","1","1","0","0","1","0","0","0"
"4017","47796","0","0","1","1","1","1","1","0","0","0","0","0","0"
"4018","387055","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4019","761256","0","0","0","1","1","1","1","0","1","0","0","0","0"
"4020","1330066","0","0","0","1","1","0","0","0","0","0","0","0","0"
"4021","1329114","0","0","0","1","0","0","1","0","1","0","0","0","0"
"4022","334841","1","1","0","0","0","0","1","0","0","0","0","1","0"
"4023","707405","0","0","1","1","1","1","1","0","0","0","0","0","0"
"4024","739172","0","0","0","1","1","1","1","0","1","1","0","1","0"
"4025","723218","0","0","1","0","1","1","1","0","0","0","0","0","0"
"4026","211435","0","0","0","1","1","0","1","0","0","1","0","1","0"
"4027","710803","0","0","1","0","1","0","1","0","0","0","0","0","0"
"4028","378738","0","0","0","1","1","0","1","0","0","0","0","0","0"
"4029","722978","1","0","0","1","0","0","1","0","0","0","0","0","0"
"4030","1324492","0","0","1","1","1","0","1","0","1","0","0","0","0"
"4031","712096","0","0","1","1","1","0","1","0","0","0","0","0","0"
"4032","211920","0","0","0","1","1","1","1","0","0","1","0","1","0"
"4033","729452","0","0","1","0","1","0","1","0","0","0","0","0","0"
"4034","1353932","0","0","0","1","1","0","1","0","0","0","0","0","1"
"4035","315458","1","1","0","0","0","0","1","1","0","0","0","1","0"
"4036","729482","0","0","0","1","1","1","1","0","1","0","0","1","0"
"4037","314762","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4038","1323194","0","0","0","0","1","0","1","0","0","0","0","1","0"
"4039","314782","0","0","0","1","1","0","1","0","0","0","0","0","0"
"4040","1323854","0","0","0","1","1","0","1","0","0","0","0","0","0"
"4041","44745","0","0","1","1","1","0","1","0","1","0","0","0","0"
"4042","378788","0","0","0","1","1","0","1","0","1","0","0","1","0"
"4043","318292","0","0","1","1","1","0","1","0","0","0","0","0","0"
"4044","379001","0","0","0","1","1","1","1","0","1","1","0","0","0"
"4045","171324","0","0","0","1","1","1","1","0","1","1","0","1","0"
"4046","714383","0","0","0","1","1","0","0","0","0","0","0","0","0"
"4047","1327484","0","0","0","1","1","0","0","0","0","0","1","1","1"
"4048","384379","0","0","0","1","1","1","1","0","0","0","0","0","0"
"4049","40600","0","0","0","1","1","1","1","0","0","0","0","0","0"
"4050","1324860","0","0","0","1","1","1","1","0","0","1","0","0","0"
"4051","389972","0","0","0","0","1","1","1","0","0","0","0","0","0"
"4052","1330290","0","0","0","0","1","0","1","0","0","0","0","0","0"
"4053","1328014","0","0","0","1","1","0","0","0","0","0","0","0","1"
"4054","957342","0","0","0","1","1","1","1","0","1","0","0","0","0"
"4055","725061","0","0","1","0","1","0","0","0","0","0","0","0","0"
"4056","867852","0","0","0","1","1","1","1","0","0","0","1","1","1"
"4057","40610","0","0","0","1","1","1","1","0","1","1","0","1","0"
"4058","378242","0","0","0","1","1","1","1","0","0","0","1","1","0"
"4059","743992","0","0","0","1","1","1","1","0","0","0","0","1","0"
"4060","717433","0","0","0","1","1","1","0","0","0","0","0","0","0"
"4061","710760","0","0","0","1","1","1","1","0","0","0","0","1","0"
"4062","377642","0","0","0","0","1","0","0","0","0","0","0","0","0"
"4063","936824","0","0","0","1","1","1","1","0","1","0","0","1","0"
"4064","1329270","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4065","723110","0","0","1","0","1","1","1","0","0","0","0","0","0"
"4066","723744","0","0","0","1","1","0","1","0","0","0","0","0","0"
"4067","737452","0","0","0","1","1","0","1","0","0","0","0","1","0"
"4068","726327","0","0","0","1","1","1","1","0","0","0","0","0","0"
"4069","1342106","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4070","1328820","0","0","0","1","1","1","1","0","1","0","0","0","0"
"4071","1327678","0","0","0","1","1","1","1","0","0","0","0","0","0"
"4072","378741","0","0","0","0","1","0","1","0","0","0","0","0","0"
"4073","314840","0","0","1","0","0","0","1","0","0","0","0","1","0"
"4074","354660","0","0","0","1","1","1","1","0","1","1","0","1","0"
"4075","1325456","1","0","1","1","1","0","1","0","0","0","0","0","0"
"4076","1330956","0","0","1","1","1","0","1","0","0","0","0","0","0"
"4077","377558","0","0","0","1","1","1","1","0","1","1","0","1","0"
"4078","717744","0","0","0","1","1","0","0","1","0","0","0","0","0"
"4079","869346","0","0","0","1","1","0","1","0","1","0","0","1","0"
"4080","335121","0","0","0","1","1","1","1","0","1","0","1","1","0"
"4081","40523","0","0","0","1","1","1","1","0","0","1","0","1","0"
"4082","40620","0","0","0","1","1","1","1","0","1","1","0","1","0"
"4083","715093","0","0","0","1","1","0","1","0","1","0","0","0","0"
"4084","868626","1","0","0","0","0","0","0","0","1","0","0","0","0"
"4085","1136714","0","0","0","1","1","0","1","0","0","0","0","1","0"
"4086","246196","0","0","0","0","1","0","1","0","0","0","0","0","0"
"4087","725126","1","0","0","0","0","0","0","0","1","0","0","0","0"
"4088","876794","0","0","0","1","1","1","1","0","0","0","0","1","0"
"4089","1328142","0","0","0","1","1","0","0","0","0","0","0","0","1"
"4090","310740","0","0","0","1","0","0","1","0","1","1","0","0","0"
"4091","977918","0","0","1","1","1","0","1","0","1","0","0","0","0"
"4092","1331236","0","0","0","1","1","0","0","0","0","0","0","0","0"
"4093","40536","0","0","0","1","1","1","1","0","0","1","0","0","0"
"4094","40579","0","0","0","1","1","0","0","0","0","0","0","0","0"
"4095","1331234","0","0","0","1","1","0","0","0","0","0","0","0","0"
"4096","729875","0","0","0","0","1","1","1","0","1","0","0","1","0"
"4097","712094","0","0","0","1","1","1","1","0","0","0","0","1","0"
"4098","332614","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4099","718343","0","0","0","1","1","0","1","0","1","0","0","1","0"
"4100","743884","0","0","0","1","1","0","1","0","0","0","0","0","0"
"4101","722717","0","0","0","1","1","0","1","0","0","0","0","1","0"
"4102","744550","0","0","0","1","1","1","1","0","0","0","0","0","0"
"4103","211421","0","0","0","1","1","1","1","0","1","1","0","1","0"
"4104","740128","1","0","1","0","0","0","0","0","0","0","0","1","0"
"4105","726548","0","0","0","1","1","1","1","0","0","1","0","1","0"
"4106","871006","0","0","0","1","0","0","0","0","1","0","0","1","0"
"4107","40574","0","0","0","1","1","1","1","0","0","0","0","0","0"
"4108","717501","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4109","1102736","1","0","1","0","0","0","0","0","0","0","0","0","0"
"4110","379902","0","0","0","1","1","1","0","0","1","0","0","1","0"
"4111","1324104","0","0","0","1","1","0","1","0","0","0","0","1","0"
"4112","1360678","1","0","0","1","1","1","1","0","0","1","0","0","0"
"4113","40548","0","0","1","0","0","0","1","0","0","0","0","1","0"
"4114","726311","1","0","0","1","1","1","1","0","1","1","0","0","0"
"4115","869522","0","0","1","0","1","0","0","0","1","0","0","0","0"
"4116","744982","0","0","0","0","1","1","1","0","0","0","0","1","0"
"4117","725367","0","0","0","1","1","0","0","0","0","0","0","0","0"
"4118","317159","0","0","0","1","1","1","1","0","1","1","0","1","0"
"4119","375417","0","0","0","1","1","1","1","0","0","1","0","1","0"
"4120","40521","0","0","1","1","1","1","1","0","1","1","0","0","0"
"4121","712006","0","0","0","1","1","1","1","0","0","0","0","1","0"
"4122","1345926","0","0","0","1","1","1","1","0","0","0","0","1","1"
"4123","867742","0","0","1","1","1","1","1","0","1","0","1","0","0"
"4124","40583","1","1","0","0","0","0","0","1","1","0","0","1","0"
"4125","1327492","0","0","0","1","1","0","0","0","0","0","1","1","1"
"4126","328601","1","1","0","0","0","0","1","1","0","0","0","1","0"
"4127","869012","0","0","0","1","1","0","1","0","1","1","0","1","0"
"4128","1328282","0","0","0","1","1","0","1","0","0","0","0","0","1"
"4129","723948","0","0","1","0","1","1","1","0","0","0","0","0","0"
"4130","380002","0","0","0","1","0","1","0","0","0","0","0","0","0"
"4131","718607","0","0","1","1","1","0","1","0","0","0","0","0","0"
"4132","378801","0","0","0","0","0","1","0","0","0","0","0","0","0"
"4133","1360676","0","0","1","1","1","1","1","0","1","0","0","0","0"
"4134","355139","0","0","0","0","1","0","1","0","0","0","0","1","0"
"4135","753450","0","0","0","1","1","1","1","0","0","0","0","1","1"
"4136","309720","0","0","0","1","1","0","0","0","0","0","0","0","0"
"4137","868488","1","1","0","0","0","0","0","0","1","0","0","1","0"
"4138","1325492","1","0","1","1","1","0","1","0","0","0","0","0","0"
"4139","1343142","0","0","0","1","1","1","1","0","0","0","1","1","1"
"4140","710935","0","0","0","0","1","1","1","0","1","0","0","1","0"
"4141","735402","0","0","0","1","0","1","1","0","1","0","0","1","0"
"4142","710344","0","0","0","1","0","1","1","0","1","0","0","1","0"
"4143","377764","0","0","0","1","1","1","0","0","0","0","0","0","0"
"4144","382494","0","0","0","1","1","1","1","0","1","1","0","1","0"
"4145","358682","0","0","1","1","1","1","1","0","0","0","1","0","0"
"4146","710126","0","0","0","1","0","1","1","0","0","1","0","0","0"
"4147","722123","0","0","0","1","1","0","1","0","0","0","0","0","0"
"4148","159712","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4149","358762","0","0","1","0","1","0","0","0","0","0","0","1","0"
"4150","1323200","0","0","0","1","1","1","1","0","0","0","0","0","0"
"4151","314497","0","0","0","1","1","1","1","0","0","0","0","0","0"
"4152","1328796","0","0","0","1","1","0","1","0","0","0","0","0","1"
"4153","713482","0","0","1","0","0","1","0","0","1","0","0","1","0"
"4154","725064","0","0","0","1","1","0","1","0","0","0","0","1","0"
"4155","709065","0","0","1","1","1","1","0","0","1","0","0","0","0"
"4156","48473","0","0","0","1","1","1","1","0","0","0","0","1","0"
"4157","717577","0","0","1","1","1","0","1","0","0","1","0","0","0"
"4158","378310","1","1","0","0","0","0","0","0","1","0","0","1","0"
"4159","1329938","0","0","0","1","1","0","1","0","0","0","0","0","1"
"4160","379851","0","0","0","1","1","1","1","0","0","1","0","1","0"
"4161","871058","1","0","0","0","0","0","0","0","1","0","0","1","0"
"4162","381587","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4163","1344608","0","0","0","1","1","1","0","0","0","0","0","0","1"
"4164","378787","0","0","0","1","1","0","1","0","0","0","0","0","0"
"4165","378325","0","0","0","0","1","1","0","0","1","1","0","0","0"
"4166","716252","0","0","0","1","1","1","1","0","0","0","0","0","0"
"4167","711141","0","0","0","1","1","1","1","0","0","0","0","0","0"
"4168","719136","0","0","0","0","1","0","1","0","0","0","0","1","0"
"4169","710278","0","0","0","1","1","1","1","0","1","0","0","1","0"
"4170","1324712","0","0","0","1","1","1","1","0","0","0","0","0","0"
"4171","1328480","0","0","0","1","1","0","1","0","0","0","0","0","1"
"4172","1336432","0","0","0","1","0","0","1","0","0","0","0","0","1"
"4173","329845","0","0","0","1","1","1","1","0","0","1","0","1","0"
"4174","1328172","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4175","710847","0","0","1","1","1","0","0","0","0","0","0","0","0"
"4176","1327642","0","0","0","1","1","1","1","0","1","0","0","0","0"
"4177","1324718","0","0","0","1","1","1","1","0","0","0","0","0","0"
"4178","1293550","1","0","0","1","1","1","1","0","0","0","0","1","0"
"4179","318769","0","0","1","1","0","0","0","0","0","0","0","1","0"
"4180","318163","1","1","0","0","0","0","1","1","1","0","0","1","0"
"4181","330510","0","0","0","1","1","1","1","0","0","0","1","1","0"
"4182","735722","0","0","0","1","1","1","1","0","0","0","0","1","0"
"4183","871118","0","0","0","1","1","1","1","0","1","0","1","1","0"
"4184","329638","0","0","1","1","1","1","1","0","0","0","0","0","0"
"4185","743498","0","0","0","1","1","1","1","0","1","0","0","1","0"
"4186","778640","0","0","0","1","1","1","1","0","0","1","0","1","1"
"4187","722198","0","0","1","1","1","1","0","0","0","1","0","0","0"
"4188","378880","1","0","0","1","1","1","1","0","0","1","0","0","0"
"4189","311560","0","0","1","1","0","0","0","0","0","0","0","1","0"
"4190","378229","1","1","0","0","0","0","0","0","1","0","0","1","0"
"4191","334460","0","0","0","1","1","1","1","0","0","0","0","0","0"
"4192","389707","0","0","0","1","1","1","1","0","0","1","0","0","0"
"4193","1325884","0","0","0","1","1","0","1","0","0","0","0","0","1"
"4194","739130","0","0","0","1","1","1","1","0","0","0","0","1","0"
"4195","722948","0","0","0","1","1","0","1","0","0","1","0","0","0"
"4196","870302","1","0","0","1","1","1","1","0","0","0","0","0","0"
"4197","746296","0","0","0","1","1","1","1","0","0","1","0","0","0"
"4198","743852","1","0","0","1","1","0","0","0","0","0","0","0","0"
"4199","42505","0","0","0","1","0","0","0","0","0","0","0","1","0"
"4200","746658","0","0","0","1","1","1","1","0","1","0","0","1","0"
"4201","1327588","0","0","0","1","1","1","1","0","0","0","0","0","1"
"4202","377374","0","0","0","1","1","0","1","0","0","0","0","0","0"
"4203","330891","0","0","0","1","1","1","1","0","0","1","1","1","0"
"4204","723348","0","0","1","1","1","0","1","0","0","1","0","0","0"
"4205","1327766","0","0","0","1","1","1","1","0","0","1","0","0","1"
"4206","729771","0","0","0","1","0","1","1","0","1","0","0","0","0"
"4207","166347","1","0","0","0","0","0","0","1","1","0","0","1","1"
"4208","722704","0","0","0","1","1","1","1","0","0","0","0","1","0"
"4209","123077","0","0","0","1","1","0","1","0","1","0","0","1","0"
"4210","760770","0","0","1","1","1","1","1","0","1","0","0","0","0"
"4211","315385","0","0","0","1","1","0","1","0","0","0","0","0","0"
"4212","1328804","0","0","0","1","1","0","0","0","0","0","0","0","1"
"4213","379080","0","0","0","1","1","1","0","0","1","0","0","1","0"
"4214","1325494","0","0","0","1","1","1","0","0","1","0","0","0","0"
"4215","724778","0","0","0","1","1","1","1","0","0","1","1","1","0"
"4216","715429","0","0","0","1","1","1","1","0","0","0","0","0","0"
"4217","868264","0","0","0","1","1","1","1","0","1","0","1","1","0"
"4218","712281","0","0","0","1","1","1","1","0","1","1","0","1","0"
"4219","378862","0","0","0","1","0","0","0","0","0","0","1","0","0"
"4220","720604","0","0","0","1","1","1","1","0","0","0","0","0","0"
"4221","1358188","0","0","0","1","1","0","0","0","1","0","0","0","0"
"4222","1344632","0","0","0","1","1","1","0","0","0","0","0","1","1"
"4223","867840","0","0","0","1","1","1","0","0","1","0","0","0","0"
"4224","717322","0","0","0","1","1","1","1","0","0","1","0","0","0"
"4225","1343326","0","0","0","1","1","1","0","0","0","0","1","1","1"
"4226","329342","0","0","0","1","1","1","1","0","1","1","0","1","0"
"4227","741002","0","0","0","1","1","1","1","0","1","1","1","1","0"
"4228","42507","0","0","0","1","1","0","1","0","1","0","1","1","0"
"4229","40604","0","0","0","1","1","1","1","0","0","1","0","1","0"
"4230","1331456","0","0","0","1","1","0","1","0","0","0","0","0","1"
"4231","720679","0","0","0","1","1","1","1","0","0","1","0","1","1"
"4232","956952","0","0","0","1","1","1","1","0","1","0","0","0","0"
"4233","79272","0","0","1","0","0","0","1","0","0","0","0","1","0"
"4234","332817","0","0","0","1","1","0","1","0","0","0","0","1","0"
"4235","742370","0","0","0","1","1","1","1","0","0","1","0","1","0"
"4236","388095","0","0","0","0","0","0","0","0","0","1","0","0","0"
"4237","1326130","1","0","0","1","1","1","0","0","1","0","0","0","0"
"4238","747704","0","0","0","0","1","0","1","0","0","0","0","0","0"
"4239","711437","0","0","0","1","1","0","1","0","0","0","0","1","0"
"4240","378950","0","0","0","1","1","1","1","0","0","0","0","0","0"
"4241","313700","0","0","0","1","1","1","1","0","0","1","0","1","0"
"4242","711785","0","0","1","0","1","0","1","0","0","0","0","0","0"
"4243","159767","0","0","0","1","1","1","1","0","0","1","0","1","1"
"4244","1325304","0","0","0","1","1","1","0","0","0","0","1","0","0"
"4245","718957","0","0","0","1","1","1","1","0","0","1","0","1","0"
"4246","378324","0","0","0","1","1","0","0","0","0","0","0","0","0"
"4247","329818","0","0","0","1","1","1","1","0","0","1","0","1","0"
"4248","159738","0","0","0","1","1","1","1","0","0","0","0","0","0"
"4249","379922","0","0","0","1","1","1","1","0","0","1","0","1","0"
"4250","731711","0","0","0","1","1","1","1","0","1","1","0","0","0"
"4251","1341848","0","0","0","1","1","0","1","0","0","0","0","0","0"
"4252","40606","0","0","0","1","1","1","1","0","0","1","0","0","0"
"4253","389790","0","0","1","1","1","0","0","0","0","0","0","0","0"
"4254","1327652","0","0","0","1","1","1","1","0","0","0","0","0","1"
"4255","723107","0","0","0","0","1","0","1","0","0","0","0","1","0"
"4256","354224","0","0","1","1","0","0","0","0","0","0","0","1","0"
"4257","710645","0","0","1","1","1","0","1","0","0","0","0","0","0"
"4258","867682","0","0","0","0","1","0","1","0","1","0","0","0","0"
"4259","957214","1","0","0","0","0","1","0","0","1","0","0","0","0"
"4260","708841","0","0","0","0","1","1","1","0","1","0","0","0","0"
"4261","718178","0","0","0","0","1","0","1","0","0","0","0","1","0"
"4262","730130","0","0","0","1","1","1","1","0","1","0","0","1","0"
"4263","1329096","0","0","0","1","1","1","0","0","1","0","0","0","0"
"4264","725157","0","0","0","1","1","1","1","0","1","1","0","1","0"
"4265","318426","0","0","0","1","1","0","1","0","1","1","0","1","0"
"4266","1323148","0","0","0","1","1","1","1","0","0","0","0","0","0"
"4267","378810","0","0","0","0","1","0","1","0","1","0","0","1","0"
"4268","79667","0","0","1","1","0","0","0","0","0","0","0","1","0"
"4269","378979","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4270","1344672","0","0","0","1","1","1","0","0","0","0","1","1","1"
"4271","40592","0","0","0","1","1","0","1","0","0","0","0","1","0"
"4272","743860","0","0","0","1","1","1","1","0","0","0","0","0","0"
"4273","165604","0","0","0","1","1","1","1","0","0","0","0","0","0"
"4274","387733","0","0","0","1","1","1","1","0","0","1","0","0","0"
"4275","52425","0","0","1","1","1","1","1","0","0","1","0","0","0"
"4276","1328024","0","0","0","1","1","0","0","0","0","0","0","0","1"
"4277","40545","0","0","0","1","1","1","1","0","0","1","0","1","1"
"4278","388338","0","0","0","1","1","1","1","0","0","1","1","1","0"
"4279","714552","1","0","0","1","1","0","1","0","0","0","0","0","0"
"4280","866206","0","0","0","1","1","1","0","0","1","0","0","0","0"
"4281","380014","0","0","0","1","1","0","0","0","0","0","0","0","0"
"4282","380008","0","0","0","1","1","1","0","0","0","0","0","0","0"
"4283","713462","0","0","0","1","1","1","1","0","1","0","0","1","0"
"4284","725046","0","0","0","0","1","1","1","0","0","0","0","0","0"
"4285","377459","0","0","0","1","1","0","1","0","0","0","0","0","0"
"4286","710214","0","0","0","1","0","0","1","0","1","0","0","1","0"
"4287","710641","0","0","0","1","0","0","1","0","0","0","0","0","0"
"4288","716191","1","1","0","0","1","0","0","0","1","0","0","1","0"
"4289","998054","0","0","0","1","1","1","0","0","0","0","0","0","0"
"4290","1325250","0","0","0","1","1","0","1","0","0","0","1","1","0"
"4291","719877","1","1","0","0","0","0","0","1","0","0","0","1","1"
"4292","45140","0","0","0","0","0","0","1","1","0","0","0","1","0"
"4293","378941","0","0","0","1","1","0","1","0","0","0","0","0","0"
"4294","40572","0","0","0","1","1","0","1","0","0","0","0","0","0"
"4295","723954","0","0","1","0","1","1","1","0","0","0","0","0","0"
"4296","724498","0","0","0","0","0","1","0","0","0","0","0","0","0"
"4297","40546","0","0","1","1","1","1","1","0","0","1","0","0","0"
"4298","743966","0","0","0","1","1","1","1","0","1","1","0","1","0"
"4299","1324100","0","0","0","1","1","0","0","0","0","0","0","1","0"
"4300","378902","0","0","0","1","0","0","0","0","0","1","0","1","0"
"4301","1325038","0","0","0","1","1","1","0","0","1","0","1","0","0"
"4302","869784","0","0","0","1","1","0","1","0","0","0","0","0","0"
"4303","732104","0","0","0","1","1","0","1","0","1","0","0","1","0"
"4304","52428","1","1","0","0","0","0","0","1","1","0","0","1","1"
"4305","378742","0","0","0","1","0","0","0","1","0","0","0","0","0"
"4306","725049","0","0","1","1","0","0","0","0","0","0","0","0","0"
"4307","868898","0","0","0","1","1","0","1","0","0","0","0","1","0"
"4308","725188","0","0","0","0","0","0","0","1","0","0","0","0","0"
"4309","40571","0","0","0","1","1","0","1","0","0","0","0","1","0"
"4310","870714","0","0","0","1","1","1","1","0","1","0","1","1","0"
"4311","45148","0","0","0","1","1","1","1","0","0","0","0","1","0"
"4312","1327648","0","0","0","1","1","1","1","0","1","0","0","0","0"
"4313","1344676","0","0","0","1","1","1","0","0","0","0","0","1","1"
"4314","714798","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4315","870946","0","0","0","1","1","0","1","0","1","0","0","1","0"
"4316","1325034","0","0","0","1","1","0","0","0","0","0","1","0","0"
"4317","722928","0","0","0","0","0","0","1","0","0","0","0","0","0"
"4318","211413","0","0","0","1","1","1","1","0","0","1","0","0","0"
"4319","718022","0","0","1","1","1","1","0","0","1","0","0","0","0"
"4320","378940","0","0","1","0","0","0","1","0","0","0","0","0","0"
"4321","867678","0","0","0","1","1","1","1","0","1","0","0","1","0"
"4322","957590","0","0","0","1","1","1","1","0","1","0","0","0","0"
"4323","722702","0","0","0","0","1","0","1","0","0","0","0","1","0"
"4324","1358830","0","0","0","1","0","1","0","0","0","0","0","0","0"
"4325","1360164","0","0","0","0","1","0","0","0","0","0","0","0","0"
"4326","45098","1","1","0","0","0","0","0","1","0","0","0","1","0"
"4327","1330296","0","0","0","0","1","0","1","0","0","0","0","0","0"
"4328","977910","0","0","1","1","1","0","1","0","0","0","0","0","0"
"4329","327675","0","0","0","1","1","1","1","0","0","1","1","1","0"
"4330","936830","0","0","1","0","0","0","0","0","1","0","0","1","0"
"4331","739724","0","0","0","1","1","1","1","0","1","1","0","1","0"
